id	name_es	name_en	country_id
SR-CR	Coronie	Coronie	SR
SR-MA	Maroni	Maroni	SR
SR-NI	Nickerie	Nickerie	SR
SR-PM	Paramaribo	Paramaribo	SR
SR-PR	Para	Para	SR
SR-SA	Saramaca	Saramacca	SR
SR-SI	Sipaliwini	Sipaliwini	SR
SR-WA	Wanica	Wanica	SR
SS-BN	Bahr El Ghazal	Northern Bahr El Ghazal	SS
SS-BW	Bahr El Ghazal Occidental	Western Bahr El Ghazal	SS
SS-CE	Equatoria Central	Central Equatoria	SS
SS-EE	Equatoria Oriental	Eastern Equatoria	SS
SS-EW	Ecuatoria Occidental	Western Equatoria	SS
SS-JG	Jonglei	Jonglei	SS
SS-LK	Lagos	Lakes	SS
SS-NU	Alto Nilo	Upper Nile	SS
SS-UY	Unidad	Unity	SS
SS-WR	Warrap	Warrap	SS
ST-P	Principe	Prince	ST
ST-S	Santo Tomé	Saint Thomas	ST
SV-AH	Ahuachapán	Ahuachapán	SV
SV-CA	Cabañas	Cabañas	SV
SV-CH	Chalatenango	Chalatenango	SV
SV-CU	Cuscatlán	Cuscatlán	SV
SV-LI	La Libertad	La Libertad	SV
SV-MO	Morazán	Morazan	SV
SV-PA	La Paz	La Paz	SV
SV-SA	Santa Ana	Saint Ana	SV
SV-SM	San Miguel	San Miguel	SV
SV-SO	Sonsonate	Sonsonate	SV
SV-SS	San Salvador	San Salvador	SV
SV-SV	San Vicente	San Vicente	SV
SV-UN	La Unión	La Unión	SV
SV-US	Usulután	Usulutan	SV
SX-SX	Sint Maarten	St Martin	SX
SY-DI	Damasco	Damascus	SY
SY-DR	Dara	Dara	SY
SY-DY	Deir Al-Zour	Deer Al Zour	SY
SY-HA	Hasaka	Hasaka	SY
SY-HI	Homs	Homs	SY
SY-HL	Aleppo	Aleppo	SY
SY-HM	Hama	Hama	SY
SY-ID	Idlib	Idlib	SY
SY-LA	Lattakia	Lattakia	SY
SY-QU	Kenitra	Kenitra	SY
SY-RA	Raqqa	Raqqa	SY
SY-RD	Campo De Damasco	Damascus Countryside	SY
SY-SU	Suwayda	Suwayda	SY
SY-TA	Tartous	Tartous	SY
SZ-HH	Hhohho	Hhohho	SZ
SZ-LU	Lubombo	Lubombo	SZ
SZ-MA	Manzini	Manzini	SZ
SZ-SH	Shiselweni	Shiselweni	SZ
TC-TC	Islas Turcas Y Caicos	Turks And Caicos Islands	TC
TD-BA	Batha	Batha	TD
TD-BG	Bahr El Ghazal	Bahr El Ghazal	TD
TD-BO	Borkou	Borkou	TD
TD-CB	Chari-Baguirmi	Chari-Baguirmi	TD
TD-EE	Ennedi-Este	Ennedi-East	TD
TD-EO	Ennedi Oeste	Ennedi-West	TD
TD-GR	Gera	Gera	TD
TD-HL	Hadjer Lamis	Hadjer Lamis	TD
TD-KA	Kanem	Kanem	TD
TD-LC	Lac	Lac	TD
TD-LO	Logone Occidental	Logone Occidental	TD
TD-LR	Logone Oriental	Logone Oriental	TD
TD-MA	Mondoul	Mondoul	TD
TD-MC	Chari	Moyen-Chari	TD
TD-ME	Mayo-Kebbi-Est	Mayo-Kébbi-Est	TD
TD-ND	Ciudad Yamena	City Ndjamena	TD
TD-OD	Ouaddaï	Ouaddai	TD
TD-SA	Salamat	Salamat	TD
TD-SI	Sila	Sila	TD
TD-TA	Tandjilé	Tandjilé	TD
TD-TI	Tibesti	Tibesti	TD
TD-WF	Wadi Fira	Wadi Fira	TD
TF-01	Tierra Adelia	Adelie Land	TF
TF-02	Islas Crozet	Crozet Island	TF
TF-03	Kerguelen	Kerguelen	TF
TF-04	Iles Saint-Paul Y Amsterdam	Iles Saint-Paul And Amsterdam	TF
TG-C	Centro	Center	TG
TG-K	Kara	Kara	TG
TG-M	Marítimo	Maritime	TG
TG-P	Tierras Altas	Uplands	TG
TG-S	Savannes	Savannes	TG
TH-10	Bangkok	Bangkok	TH
TH-11	Samut Prakan	Samut Prakan	TH
TH-12	Nonthaburi	Nonthaburi	TH
TH-13	Pathum Thani	Pathum Thani	TH
TH-14	Phra Nakhon Si Ayutthaya	Phra Nakhon Si Ayutthaya	TH
TH-15	Ang Thong	Ang Thong	TH
TH-16	Lop Buri	Lop Buri	TH
TH-17	Sing Buri	Sing Buri	TH
TH-18	Chai Nat	Chai Nat	TH
TH-19	Saraburi	Saraburi	TH
TH-20	Chon Buri	Chon Buri	TH
TH-21	Rayong	Rayong	TH
TH-22	Chanthaburi	Chanthaburi	TH
TH-23	Trat	Trat	TH
TH-24	Chachoengsao	Chachoengsao	TH
TH-25	Prachin Buri	Prachin Buri	TH
TH-26	Nakhon Nayok	Nakhon Nayok	TH
TH-27	Sa Kaeo	Sa Kaeo	TH
TH-30	Nakhon Ratchasima	Nakhon Ratchasima	TH
TH-31	Buri Ram	Buri Ram	TH
TH-32	Surin	Surin	TH
TH-33	Si Sa Ket	Si Sa Ket	TH
TH-34	Ubon Ratchathani	Ubon Ratchathani	TH
TH-35	Yasothon	Yasothon	TH
TH-36	Chaiyaphum	Chaiyaphum	TH
TH-37	Amnat Charoen	Amnat Charoen	TH
TH-38	Bueng Kan	Bueng Kan	TH
TH-39	Nong Bua Lam Phu	Nong Bua Lam Phu	TH
TH-40	Khon Kaen	Khon Kaen	TH
TH-41	Udon Thani	Udon Thani	TH
TH-42	Loei	Loei	TH
TH-43	Nong Khai	Nong Khai	TH
TH-44	Por Favor Este No Es Idioma Inglés	Maha Sarakham	TH
TH-45	Roi Et	Roi Et	TH
TH-46	Kalasin	Kalasin	TH
TH-47	Sakon Nakhon	Sakon Nakhon	TH
TH-48	Nakhon Phanom	Nakhon Phanom	TH
TH-49	Mukdahan	Mukdahan	TH
TH-50	Chiang Mai	Chiang Mai	TH
TH-51	Lamphun	Lamphun	TH
TH-52	Lampang	Lampang	TH
TH-53	Uttaradit	Uttaradit	TH
TH-54	Phrae	Phrae	TH
TH-55	Yaya	Nan	TH
TH-56	Phayao	Phayao	TH
TH-57	Chiang Rai	Chiang Rai	TH
TH-58	Mae Hong Son	Mae Hong Son	TH
TH-60	Nakhon Sawan	Nakhon Sawan	TH
TH-61	Uthai Thani	Uthai Thani	TH
TH-62	Kamphaeng Phet	Kamphaeng Phet	TH
TH-63	Tak	Tak	TH
TH-64	Sukhothai	Sukhothai	TH
TH-65	Phitsanulok	Phitsanulok	TH
TH-66	Phichit	Phichit	TH
TH-67	Phetchabun	Phetchabun	TH
TH-70	Ratchaburi	Ratchaburi	TH
TH-71	Kanchanaburi	Kanchanaburi	TH
TH-72	Suphan Buri	Suphan Buri	TH
TH-73	Nakhon Phathom	Nakhon Phathom	TH
TH-74	Samut Sakhon	Samut Sakhon	TH
TH-75	Samut Songkhram	Samut Songkhram	TH
TH-76	Phetchaburi	Phetchaburi	TH
TH-77	Prachuap Khiri Khan	Prachuap Khiri Khan	TH
TH-80	Nakhon Si Thammarat	Nakhon Si Thammarat	TH
TH-81	Krabi	Krabi	TH
TH-82	Phang Nga	Phangnga	TH
TH-83	Phuket	Phuket	TH
TH-84	Surat Thani	Surat Thani	TH
TH-85	Ranong	Ranong	TH
TH-86	Chumphon	Chumphon	TH
TH-90	Songkhla	Songkhla	TH
TH-91	Satun	Satun	TH
TH-92	Trang	Trang	TH
TH-93	Phatthalung	Phatthalung	TH
TH-94	Pattani	Pattani	TH
TH-95	Yala	Yala	TH
TH-96	Narathiwat	Narathiwat	TH
TJ-DU	Dushanbe	Dushanbe	TJ
TJ-GB	Kuhistoni Badakhshon	Kŭhistoni Badakhshon	TJ
TJ-KT	Jatlón	Khatlon	TJ
TJ-SU	Sughd	Sughd	TJ
TK-0	Atafu	Atafu	TK
TK-1	Fakaofo	Fakaofo	TK
TK-2	Nukunonu	Nukunonu	TK
TL-AL	Aileu	Aileu	TL
TL-AN	Ainaro	Ainaro	TL
TL-BA	Baucau	Baucau	TL
TL-BO	Bobonaro	Bobonaro	TL
TL-CO	Cova Lima	Cova Lima	TL
TL-DI	Dili	Dili	TL
TL-ER	Ermera	Ermera	TL
TL-LA	Lautem	Lautem	TL
TL-LI	Liquiça	Liquica	TL
TL-MF	Manufahi	Manufahi	TL
TL-MT	Manatuto	Manatuto	TL
TL-OE	Oecussi	Oecussi	TL
TL-VI	Viqueque	Viqueque	TL
TM-A	Ahal	Ahal	TM
TM-B	Balcánico	Balkan	TM
TM-D	Dashoguz	Dashoguz	TM
TM-L	Lebap	Lebap	TM
TM-M	María	Mary	TM
TM-S	Asgabat	Asgabat	TM
TN-11	Túnez	Tunis	TN
TN-12	Ariana	Ariana	TN
TN-13	Ben Arous	Ben Arous	TN
TN-21	Nabeul	Nabeul	TN
TN-22	Zaghouan	Zaghouan	TN
TN-23	Bizerte	Bizerte	TN
TN-31	Beja	Beja	TN
TN-32	Jendouba	Jendouba	TN
TN-33	Kef	Kef	TN
TN-34	Siliana	Siliana	TN
TN-41	Kairouan	Kairouan	TN
TN-42	Kasserine	Kasserine	TN
TN-43	Sidi Bouzid	Sidi Bouzid	TN
TN-51	Sousse	Sousse	TN
TN-52	Monastir	Monastir	TN
TN-53	Mahdia	Mahdia	TN
TN-61	Sfax	Sfax	TN
TN-71	Gafsa	Gafsa	TN
TN-72	Tozeur	Tozeur	TN
TN-73	Kebili	Kebili	TN
TN-81	Gabes	Gabes	TN
TN-82	Medenine	Medenine	TN
TN-83	Tataouine	Tataouine	TN
TO-01	Eua	Eua	TO
TO-02	Ha'Apai	Ha'Apai	TO
TO-03	Niuas	Niuas	TO
TO-04	Tongatapu	Tongatapu	TO
TO-05	Vava'U	Vava'U	TO
TR-01	Adana	Adana	TR
TR-02	Adiyaman	Adiyaman	TR
TR-03	Afyonkarahisar	Afyonkarahisar	TR
TR-04	Agri	Agri	TR
TR-05	Amasya	Amasya	TR
TR-06	Ankara	Ankara	TR
TR-07	Antalya	Antalya	TR
TR-08	Artvin	Artvin	TR
TR-09	Aydin	Aydin	TR
TR-10	Balikesir	Balikesir	TR
TR-11	Bilecik	Bilecik	TR
TR-12	Bingol	Bingol	TR
TR-13	Bitlis	Bitlis	TR
TR-14	Bolu	Bolu	TR
TR-15	Burdur	Burdur	TR
TR-16	Bolsa	Bursa	TR
TR-17	Canakkale	Canakkale	TR
TR-18	Cankiri	Cankiri	TR
TR-19	Crum	Crum	TR
TR-20	Denizli	Denizli	TR
TR-21	Diyarbakir	Diyarbakir	TR
TR-22	Edirne	Edirne	TR
TR-23	Elazig	Elazig	TR
TR-24	Erzincan	Erzincan	TR
TR-25	Erzurum	Erzurum	TR
TR-26	Eskisehir	Eskisehir	TR
TR-27	Gaziantep	Gaziantep	TR
TR-28	Giresun	Giresun	TR
TR-29	Gumushane	Gumushane	TR
TR-30	Hakkari	Hakkari	TR
TR-31	Hatay	Hatay	TR
TR-32	Isparta	Isparta	TR
TR-33	Mirto	Myrtle	TR
TR-34	Estanbul	Istanbul	TR
TR-35	Izmir	Izmir	TR
TR-36	Kars	Kars	TR
TR-37	Kastamonu	Kastamonu	TR
TR-38	Kayseri	Kayseri	TR
TR-39	Kirklareli	Kirklareli	TR
TR-40	Kirsehir	Kirsehir	TR
TR-41	Kocaeli	Kocaeli	TR
TR-42	Konya	Konya	TR
TR-43	Kutahya	Kutahya	TR
TR-44	Malatya	Malatya	TR
TR-45	Manisa	Manisa	TR
TR-46	Kahramanmaras	Kahramanmaras	TR
TR-47	Mardin	Mardin	TR
TR-48	Mula	Mula	TR
TR-49	Musa	Muse	TR
TR-50	Nevsehir	Nevsehir	TR
TR-51	Nigde	Nigde	TR
TR-52	Ordu	Ordu	TR
TR-53	Rize	Rize	TR
TR-54	Sakarya	Sakarya	TR
TR-55	Samsun	Samsun	TR
TR-56	Siirt	Siirt	TR
TR-57	Sinop	Sinop	TR
TR-58	Sivas	Sivas	TR
TR-59	Tekirdag	Tekirdag	TR
TR-60	Tokat	Tokat	TR
TR-61	Trabzon	Trabzon	TR
TR-62	Tunceli	Tunceli	TR
TR-63	Sanliurfa	Sanliurfa	TR
TR-64	Usak	Servant	TR
TR-65	Van	Van	TR
TR-66	Yozgat	Yozgat	TR
TR-67	Zonguldak	Zonguldak	TR
TR-68	Aksaray	Aksaray	TR
TR-69	Bayburt	Bayburt	TR
TR-70	Karaman	Karaman	TR
TR-71	Kirikkale	Kirikkale	TR
TR-72	Batman	Batman	TR
TR-73	Sirnak	Sirnak	TR
TR-74	Bartin	Bartin	TR
TR-75	Ardahan	Ardahan	TR
TR-76	Igdir	Igdir	TR
TR-77	Yalova	Yalova	TR
TR-78	Karabuka	Karabuka	TR
TR-79	Kilis	Kilis	TR
TR-80	Osmaniye	Osmaniye	TR
TR-81	Duzce	Duzce	TR
TT-ARI	Arima	Arima	TT
TT-CHA	Chaguanas	Chaguanas	TT
TT-CTT	Couva-Tabaquite-Talparo	Couva-Tabaquite-Talparo	TT
TT-DMN	Diefo Martin	Diefo Martin	TT
TT-MRC	Mayaro-Río Claro	Mayaro-Rio Claro	TT
TT-PED	Penal-Debe	Penal-Debe	TT
TT-POS	Puerto De España	Port-Of-Spain	TT
TT-PRT	Princes Town	Princes Town	TT
TT-PTF	Point Fortin	Point Fortin	TT
TT-SFO	San Fernando	San Fernando	TT
TT-SGE	Sangre Grande	Sangre Grande	TT
TT-SIP	Siparia	Siparia	TT
TT-SJL	San Juan-Laventille	San Juan-Laventille	TT
TT-TOB	Tobago	Tobago	TT
TT-TUP	Tunapuna-Piarco	Tunapuna-Piarco	TT
TV-FUN	Funafuti	Funafuti	TV
TV-NIT	Niutao	Niutao	TV
TV-NKF	Nukufetau	Nukufetau	TV
TV-NKL	Nukulaelae	Nukulaelae	TV
TV-NMA	Nanumea	Nanumea	TV
TV-NMG	Nanumanga	Nanumanga	TV
TV-NUI	Nui	Nui	TV
TV-VAU	Vaitupu	Vaitupu	TV
TW-CHA	Changhua	Changhua	TW
TW-CYQ	Chiayi	Chiayi	TW
TW-HSQ	Hsinchu	Hsinchu	TW
TW-HUA	Hualien	Hualien	TW
TW-ILA	Ilan	Ilan	TW
TW-KEE	Keelung	Keelung	TW
TW-KHH	Ciudad De Kaohsiung	Kaohsiung City	TW
TW-KIN	Kinmen	Kinmen	TW
TW-LIE	Lianjiang	Lianjiang	TW
TW-MIA	Miaoli	Miaoli	TW
TW-NAN	Nantou	Nantou	TW
TW-NWT	Nueva Ciudad De Taipei	New Taipei City	TW
TW-PEN	Penghu	Penghu	TW
TW-PIF	Pingtung	Pingtung	TW
TW-TAO	Taoyuan City	Taoyuan City	TW
TW-TNN	La Ciudad De Tainan	Tainan City	TW
TW-TPE	Ciudad De Taipei	Taipei City	TW
TW-TTT	Taitung	Taitung	TW
TW-TXG	La Ciudad De Taichung	Taichung City	TW
TW-YUN	Yunlin	Yunlin	TW
TZ-01	Arusha	Arusha	TZ
TZ-02	Dar Es Salaam	Dar Es Salaam	TZ
TZ-03	Dodoma	Dodoma	TZ
TZ-04	Iringa	Iringa	TZ
TZ-05	Kagera	Kagera	TZ
TZ-06	Norte Pemba	North Pemba	TZ
TZ-07	Norte Unguja	North Unguja	TZ
TZ-08	Kigoma	Kigoma	TZ
TZ-09	Kilimanjaro	Kilimanjaro	TZ
TZ-10	Sur Pemba	South Pemba	TZ
TZ-11	Unguja Sur	South Unguja	TZ
TZ-12	Lindi	Lindi	TZ
TZ-13	Mara	Mara	TZ
TZ-14	Mbeya	Mbeya	TZ
TZ-15	En West	In West	TZ
TZ-16	Morogoro	Morogoro	TZ
TZ-17	Mtwara	Mtwara	TZ
TZ-18	Mwanza	Mwanza	TZ
TZ-19	Costa	Coast	TZ
TZ-20	Rukwa	Rukwa	TZ
TZ-21	Ruvuma	Ruvuma	TZ
TZ-22	Shinyanga	Shinyanga	TZ
TZ-23	Singida	Singida	TZ
TZ-24	Tabora	Tabora	TZ
TZ-25	Tanga	Tanga	TZ
TZ-26	Manyara	Manyara	TZ
TZ-27	Geita	Geita	TZ
TZ-28	Katavi	Katavi	TZ
TZ-29	Njombe	Njombe	TZ
TZ-30	Simiyu	Simiyu	TZ
TZ-31	Songwe	Songwe	TZ
UA-05	Región Vinnytsia	Vinnytsia Region	UA
UA-07	Volin Región	Volyn Region	UA
UA-09	Lugansk Región	Lugansk Region	UA
UA-12	La Región De Dnipropetrovsk	Dnipropetrovsk Region	UA
UA-14	Región De Donetsk	Donetsk Region	UA
UA-18	Región De Zhitomir	Zhytomyr Region	UA
UA-21	Transcarpática	Transcarpathian Region	UA
UA-23	Región De Zaporizhia	Zaporozhye Region	UA
UA-26	La Región De Ivano-Frankivsk	Ivano-Frankivsk Region	UA
UA-30	Kiev	Kiev	UA
UA-32	La Región De Kiev	Kiev Region	UA
UA-35	Kirovogradska	Kirovogradska	UA
UA-40	Sebastopol	Sevastopol	UA
UA-43	República Autónoma De Crimea	Autonomous Republic Of Crimea	UA
UA-46	La Región De Lviv	Lviv Region	UA
UA-48	Región De Mykolaiv	Mykolaiv Region	UA
UA-51	Región De Odessa	Odessa Region	UA
UA-53	Región De Poltava	Poltava	UA
UA-56	Región De Rivne	Rivne Region	UA
UA-59	Sumy Región	Sumy Region	UA
UA-61	Región De Ternopil	Ternopil Region	UA
UA-63	Región De Kharkiv	Kharkiv Region	UA
UA-65	Jerson Región	Kherson Region	UA
UA-68	Región Jmelnytsky	Khmelnytsky Region	UA
UA-71	Región Cherkassy	Cherkasy Region	UA
UA-74	Región Chernihiv	Chernihiv Region	UA
UA-77	Región Chernivtsi	Chernivtsi Region	UA
UG-101	Kalangala	Kalangala	UG
UG-102	Kampala	Kampala	UG
UG-103	Kiboga	Kiboga	UG
UG-104	Luwero	Luwero	UG
UG-105	Masaka	Masaka	UG
UG-106	Mpigi	Mpigi	UG
UG-107	Mubende	Mubende	UG
UG-108	Mukono	Mukono	UG
UG-109	Nakasongola	Nakasongola	UG
UG-110	Rakai	Rakai	UG
UG-111	Sembabule	Sembabule	UG
UG-112	Kayunga	Kayunga	UG
UG-113	Wakiso	Wakiso	UG
UG-114	Mityana	Mityana	UG
UG-115	Nakaseke	Nakaseke	UG
UG-116	Lyantonde	Lyantonde	UG
UG-201	Bugiri	Bugiri	UG
UG-202	Busia	Busia	UG
UG-203	Iganga	Iganga	UG
UG-204	Jinja	Jinja	UG
UG-205	Kamuli	Kamuli	UG
UG-206	Kapchorwa	Kapchorwa	UG
UG-207	Katakwi	Katakwi	UG
UG-208	Kumi	Kumi	UG
UG-209	Mbale	Mbale	UG
UG-210	Pallisa	Pallisa	UG
UG-211	Soroti	Soroti	UG
UG-212	Tororo	Tororo	UG
UG-213	Kaberamaido	Kaberamaido	UG
UG-214	Mayuge	Mayuge	UG
UG-215	Sironko	Sironko	UG
UG-216	Amuria	Amuria	UG
UG-217	Budaka	Budaka	UG
UG-218	Bukwa	Bukwa	UG
UG-219	Butaleja	Butaleja	UG
UG-220	Kaliro	Kaliro	UG
UG-221	Manafwa	Manafwa	UG
UG-222	Namutumba	Namutumba	UG
UG-223	Bududa	Bududa	UG
UG-224	Bukedea	Bukedea	UG
UG-301	Adjumani	Adjumani	UG
UG-302	Apac	Apac	UG
UG-303	Arua	Arua	UG
UG-304	Gulu	Gulu	UG
UG-305	Kitgum	Kitgum	UG
UG-306	Kotido	Kotido	UG
UG-307	Lira	Lira	UG
UG-308	Moroto	Moroto	UG
UG-309	Moyo	Moyo	UG
UG-310	Nebbi	Nebbi	UG
UG-311	Nakapiripirit	Nakapiripirit	UG
UG-312	Pader	Pader	UG
UG-313	Yumbe	Yumbe	UG
UG-314	Amolatar	Amolatar	UG
UG-315	Kaabong	Kaabong	UG
UG-316	Koboko	Koboko	UG
UG-317	Abim	Abim	UG
UG-318	Dokolo	Dokolo	UG
UG-319	Amuru	Amuru	UG
UG-320	Maracha	Maracha	UG
UG-321	Oyam	Oyam	UG
UG-401	Bundibugyo	Bundibugyo	UG
UG-402	Bushenyi	Bushenyi	UG
UG-403	Hoima	Hoima	UG
UG-404	Kabale	Kabale	UG
UG-405	Kabarole	Kabarole	UG
UG-406	Kasese	Kasese	UG
UG-407	Kibaale	Kibaale	UG
UG-408	Kisoro	Kisoro	UG
UG-409	Masindi	Masindi	UG
UG-410	Mbarara	Mbarara	UG
UG-411	Ntungamo	Ntungamo	UG
UG-412	Rukungiri	Rukungiri	UG
UG-413	Kamwenge	Kamwenge	UG
UG-414	Kanungu	Kanungu	UG
UG-415	Kyenjojo	Kyenjojo	UG
UG-416	Ibanda	Ibanda	UG
UG-417	Isingiro	Isingiro	UG
UG-418	Kiruhura	Kiruhura	UG
UG-419	Buliisa	Buliisa	UG
UM-67	Johnston Atoll	Johnston Atoll	UM
UM-71	Islas Midway	Midway Islands	UM
UM-76	Isla Navassa	Navassa Island	UM
UM-79	Wake Island	Wake Island	UM
UM-81	Baker Island	Baker Island	UM
UM-84	Isla Howland	Howland Island	UM
UM-86	Jarvis Island	Jarvis Island	UM
UM-89	Arrecife Kingman	Kingman Reef	UM
UM-95	Palmyra Atoll	Palmyra Atoll	UM
UM-BN	Bajo Nuevo	Bajo Nuevo Bank	UM
UM-SB	Banco Serranilla	Serranilla Bank	UM
US-AK	Alaska	Alaska	US
US-AL	Alabama	Alabama	US
US-AR	Arkansas	Arkansas	US
US-AS	Samoa Americana	American Samoa	US
US-AZ	Arizona	Arizona	US
US-CA	California	California	US
US-CO	Colorado	Colorado	US
US-CT	Connecticut	Connecticut	US
US-DC	Washington Dc.	Washington D.C.	US
US-DE	Delaware	Delaware	US
US-FL	Florida	Florida	US
US-FM	Micronesia	Micronesia	US
US-GA	Georgia	Georgia	US
US-GU	Guam	Guam	US
US-HI	Hawai	Hawaii	US
US-IA	Iowa	Iowa	US
US-ID	Idaho	Idaho	US
US-IL	Illinois	Illinois	US
US-IN	Indiana	Indiana	US
US-KS	Kansas	Kansas	US
US-KY	Kentucky	Kentucky	US
US-LA	Luisiana	Louisiana	US
US-MA	Massachusetts	Massachusetts	US
US-MD	Maryland	Maryland	US
US-ME	Maine	Maine	US
US-MH	Islas Marshall	Marshall Islands	US
US-MI	Michigan	Michigan	US
US-MN	Minnesota	Minnesota	US
US-MO	Misuri	Missouri	US
US-MP	Islas Marianas Del Norte	Northern Mariana Islands	US
US-MS	Misisipí	Mississippi	US
US-MT	Montana	Montana	US
US-NC	Carolina Del Norte	North Carolina	US
US-ND	Dakota Del Norte	North Dakota	US
US-NE	Nebraska	Nebraska	US
US-NH	Nueva Hampshire	New Hampshire	US
US-NJ	New Jersey	New Jersey	US
US-NM	Nuevo Mexico	New Mexico	US
US-NV	Nevada	Nevada	US
US-NY	Nueva York	New York	US
US-OH	Ohio	Ohio	US
US-OK	Oklahoma	Oklahoma	US
US-OR	Oregón	Oregon	US
US-PA	Pensilvania	Pennsylvania	US
US-PR	Puerto Rico	Puerto Rico	US
US-PW	Palau	Palau	US
US-RI	Rhode Island	Rhode Island	US
US-SC	Carolina Del Sur	South Carolina	US
US-SD	Dakota Del Sur	South Dakota	US
US-TN	Tennesse	Tennessee	US
US-TX	Texas	Texas	US
US-UT	Utah	Utah	US
US-VA	Virginia	Virginia	US
US-VI	Islas Virgenes	Virgin Islands	US
US-VT	Vermont	Vermont	US
US-WA	Washington	Washington	US
US-WI	Wisconsin	Wisconsin	US
US-WV	Virginia Del Oeste	West Virginia	US
US-WY	Wyoming	Wyoming	US
UY-AR	Artigas	Artigas	UY
UY-CA	Canelones	Canelones	UY
UY-CL	Cerro Largo	Cerro Largo	UY
UY-CO	Colonia	Colonia	UY
UY-DU	Durazno	Durazno	UY
UY-FD	Florida	Florida	UY
UY-FS	Flores	Flores	UY
UY-LA	Lavalleja	Lavalleja	UY
UY-MA	Maldonado	Maldonado	UY
UY-MO	Montevideo	Montevideo	UY
UY-PA	Paysandú	Paysandu	UY
UY-RN	Río Negro	Río Negro	UY
UY-RO	Rocha	Rocha	UY
UY-RV	Rivera	Rivera	UY
UY-SA	Salto	Salto	UY
UY-SJ	San José	Saint Joseph	UY
UY-SO	Soriano	Soriano	UY
UY-TA	Tacuarembó	Tacuarembo	UY
UY-TT	Treinta Y Tres	Treinta Y Tres	UY
UZ-AN	Andijan	Andijan	UZ
UZ-BU	Bukhara	Bukhara	UZ
UZ-FA	Fergana	Ferghana	UZ
UZ-JI	Jizzakh	Jizzakh	UZ
UZ-NG	Namangán	Namangan	UZ
UZ-NW	Navoiy	Navoiy	UZ
UZ-QA	(Karshi, Kashkadarya)	(Karshi, Kashkadarya)	UZ
UZ-QR	La República De Karakalpakstán (Nukus)	The Republic Of Karakalpakstan (Nukus)	UZ
UZ-SA	Samarcanda	Samarkand	UZ
UZ-SI	Gulistan, Syrdarya ()	Gulistan, Syrdarya ()	UZ
UZ-SU	Surkhandarya (Termez)	Surkhandarya (Termez)	UZ
UZ-TK	La Ciudad De Tashkent	Tashkent City	UZ
UZ-TO	Wiloyati	Wiloyati	UZ
UZ-XO	Jorezm	Khorezm	UZ
VA-01	Ciudad Del Vaticano	Vatican City	VA
VC-01	Charlotte	Charlotte	VC
VC-02	San Andrés	Saint Andrew	VC
VC-03	Saint David	Saint David	VC
VC-04	San Jorge	Saint George	VC
VC-05	San Patricio	Saint Patrick	VC
VC-06	Granadinas	Grenadines	VC
VE-A	Distrito Federal	Federal District	VE
VE-B	Anzoátegui	Anzoátegui	VE
VE-C	Apure	Apure	VE
VE-D	Aragua	Aragua	VE
VE-E	Barinas	Barinas	VE
VE-F	Bolívar	Bolivar	VE
VE-G	Carabobo	Carabobo	VE
VE-H	Cojedes	Cojedes	VE
VE-I	Falcón	Falcón	VE
VE-J	Guárico	Guárico	VE
VE-K	Lara	Lara	VE
VE-L	Mérida	Merida	VE
VE-M	Miranda	Miranda	VE
VE-N	Monagas	Monagas	VE
VE-O	Nueva Esparta	Nueva Esparta	VE
VE-P	Portuguesa	Portuguesa	VE
VE-R	Sucre	Sucre	VE
VE-S	Táchira	Táchira	VE
VE-T	Trujillo	Trujillo	VE
VE-U	Yaracuy	Yaracuy	VE
VE-V	Zulia	Zulia	VE
VE-W	Dependencias Federales	Federal Dependencies	VE
VE-X	Vargas	Vargas	VE
VE-Y	Delta Amacuro	Delta Amacuro	VE
VE-Z	Amazonas	Amazon	VE
VG-ANG	Anegada	Anegada	VG
VG-JVD	Jost Van Dyke	Jost Van Dyke	VG
VG-TTA	Tortola	Tortola	VG
VG-VGD	Virgen Gorda	Virgin Gorda	VG
VI-SCR	St. Croix	St. Croix	VI
VI-SJO	San Juan	St. John	VI
VI-STH	Santo Tomás	St. Thomas	VI
VN-01	Laizhou	Laizhou	VN
VN-02	Lao Cai	Lao Cai	VN
VN-03	Ha Giang	Ha Giang	VN
VN-05	Son La	Son La	VN
VN-06	Yen Bai	Yen Bai	VN
VN-07	Tuyen Quang	Tuyen Quang	VN
VN-09	Lang Son	Lang Son	VN
VN-13	Quang Ninh	Quang Ninh	VN
VN-14	Paz	Peace	VN
VN-15	Ha Tay	Ha Tay	VN
VN-18	Ninh Binh	Ninh Binh	VN
VN-20	Paz	Peaceful	VN
VN-21	Hallowmas	Hallowmas	VN
VN-22	Nghe An	Nghe An	VN
VN-23	Ha Tinh	Ha Tinh	VN
VN-24	De Quang Binh	Quang Binh	VN
VN-25	Quang Tri	Quang Tri	VN
VN-26	Thua Thien-Hue	Hue	VN
VN-27	Quang Nam	Quang Nam	VN
VN-28	Kontum	Kon Tum	VN
VN-29	Quang Ngai	Quang Ngai	VN
VN-30	Gia Lai	Gia Lai	VN
VN-32	Phu Yen	Phu Yen	VN
VN-34	Khanh Hoa	Khanh Hoa	VN
VN-35	Lam Dong	Lam Dong	VN
VN-36	Ninh Thuan	Ninh Thuan	VN
VN-37	Xining	Xining	VN
VN-39	Dong Nai	Dong Nai	VN
VN-41	Long An	Long An	VN
VN-45	Dong Thap	Dong Thap	VN
VN-46	Tien Giang	Tien Giang	VN
